序號,商店名稱,售貨員帳號,交易日期,交易時間,是否退款,交易序號,交易類別,卡號,發卡公司,卡別,發票號碼,發票類別,發票狀態,發票列印狀態,載具號碼,買方統編,卡機號碼,清分狀態,清分日期,原始金額,實際扣款金額,優惠金額,退款金額,行動支付交易序號,所屬公司ID,公司ID
131.0,希利創新_7-11 科有,1948upload,20260212,182544,否,AM691200AE-260212182544,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
132.0,希利創新_7-11 愿橋,1950upload,20260212,181119,否,AM693229E4-260212181119,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
133.0,希利創新_7-11 科有,1948upload,20260212,174520,否,AM692D244E-260212174520,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
134.0,希利創新_7-11 科有,1948upload,20260212,174506,否,AM692D244E-260212174506,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
135.0,希利創新_7-11 科有,1948upload,20260212,174450,否,AM692D244E-260212174450,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
136.0,希利創新_7-11 科有,1948upload,20260212,174352,否,AM692D244E-260212174352,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
137.0,希利創新_7-11 高鳳儀,1952upload,20260212,172955,否,AM691021B5-260212172955,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
138.0,希利創新_7-11 高鳳儀,1952upload,20260212,172941,否,AM691021B5-260212172941,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
139.0,希利創新_7-11 高鳳儀,1952upload,20260212,172923,否,AM691021B5-260212172923,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
140.0,希利創新_7-11 十興,1949upload,20260212,172438,否,AM69352EC3-260212172438,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05742,卡機未結帳,,10,10,0,,,1946,1949
141.0,希利創新_7-11 十興,1949upload,20260212,172308,否,AM69140008-260212172308,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
142.0,希利創新_7-11 瑞賢,1953upload,20260212,171648,否,AM69081914-260212171648,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
143.0,希利創新_7-11 瑞賢,1953upload,20260212,171455,否,AM69081914-260212171455,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
144.0,希利創新_7-11 高鳳儀,1952upload,20260212,171406,否,AM69303D35-260212171406,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
145.0,希利創新_7-11 高鳳儀,1952upload,20260212,171343,否,AM69303D35-260212171343,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
146.0,希利創新_7-11 瑞賢,1953upload,20260212,171328,否,AM69190230-260212171328,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
147.0,希利創新_7-11 高鳳儀,1952upload,20260212,171320,否,AM69303D35-260212171320,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
148.0,希利創新_7-11 高鳳儀,1952upload,20260212,171306,否,AM69303D35-260212171306,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
149.0,希利創新_7-11 高鳳儀,1952upload,20260212,171250,否,AM69303D35-260212171250,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
150.0,希利創新_7-11 高鳳儀,1952upload,20260212,171229,否,AM69303D35-260212171229,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
151.0,希利創新_7-11 愿橋,1950upload,20260212,170034,否,AM69240C45-260212170034,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
152.0,希利創新_7-11 愿橋,1950upload,20260212,165802,否,AM691808D2-260212165802,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
153.0,希利創新_7-11 科有,1948upload,20260212,165253,否,AM691200AE-260212165253,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
154.0,希利創新_7-11 愿橋,1950upload,20260212,164226,否,AM69240C45-260212164226,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
155.0,希利創新_7-11 愿橋,1950upload,20260212,164208,否,AM69240C45-260212164208,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
156.0,希利創新_7-11 高鳳儀,1952upload,20260212,163150,否,AM69220CFA-260212163150,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
157.0,希利創新_7-11 高鳳儀,1952upload,20260212,163148,否,AM6905195C-260212163148,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
158.0,希利創新_7-11 高鳳儀,1952upload,20260212,163123,否,AM6905195C-260212163123,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
159.0,希利創新_7-11 冠亨,1947upload,20260212,162910,否,AM691829A5-260212162910,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
160.0,希利創新_7-11 冠亨,1947upload,20260212,162903,否,AM691829A5-260212162903,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
161.0,希利創新_7-11 冠亨,1947upload,20260212,162850,否,AM691829A5-260212162850,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
162.0,希利創新_7-11 冠亨,1947upload,20260212,162831,否,AM691829A5-260212162831,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
163.0,希利創新_7-11 冠亨,1947upload,20260212,162815,否,AM69082E5C-260212162815,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
164.0,希利創新_7-11 冠亨,1947upload,20260212,162742,否,AM69082E5C-260212162742,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
165.0,希利創新_7-11 冠亨,1947upload,20260212,162709,否,AM691829A5-260212162709,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
166.0,希利創新_7-11 冠亨,1947upload,20260212,162656,否,AM691829A5-260212162656,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
167.0,希利創新_7-11 冠亨,1947upload,20260212,162635,否,AM691829A5-260212162635,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
168.0,希利創新_7-11 冠亨,1947upload,20260212,162600,否,AM691829A5-260212162600,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
169.0,希利創新_7-11 高鳳儀,1952upload,20260212,161902,否,AM691021B5-260212161902,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
170.0,希利創新_7-11 高鳳儀,1952upload,20260212,161814,否,AM69303D35-260212161814,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
171.0,希利創新_7-11 高鳳儀,1952upload,20260212,161438,否,AM6905195C-260212161438,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
172.0,希利創新_7-11 高鳳儀,1952upload,20260212,161424,否,AM6905195C-260212161424,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
173.0,希利創新_7-11 高鳳儀,1952upload,20260212,161408,否,AM6905195C-260212161408,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
174.0,希利創新_7-11 高鳳儀,1952upload,20260212,161347,否,AM6905195C-260212161347,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
175.0,希利創新_7-11 高鳳儀,1952upload,20260212,161324,否,AM6905195C-260212161324,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
176.0,希利創新_7-11 高鳳儀,1952upload,20260212,161252,否,AM69220CFA-260212161252,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
177.0,希利創新_7-11 高鳳儀,1952upload,20260212,161219,否,AM69303D35-260212161219,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
178.0,希利創新_7-11 冠亨,1947upload,20260212,160524,否,AM691829A5-260212160524,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
179.0,希利創新_7-11 冠亨,1947upload,20260212,160459,否,AM691829A5-260212160459,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
180.0,希利創新_7-11 冠亨,1947upload,20260212,160445,否,AM691829A5-260212160445,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
181.0,希利創新_7-11 冠亨,1947upload,20260212,160414,否,AM690F282E-260212160414,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
182.0,希利創新_7-11 冠亨,1947upload,20260212,160403,否,AM690F282E-260212160403,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
183.0,希利創新_7-11 冠亨,1947upload,20260212,160351,否,AM690F282E-260212160351,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
184.0,希利創新_7-11 冠亨,1947upload,20260212,160434,否,AM691829A5-260212160434,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
185.0,希利創新_7-11 冠亨,1947upload,20260212,160420,否,AM691829A5-260212160420,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
186.0,希利創新_7-11 冠亨,1947upload,20260212,160335,否,AM690F282E-260212160335,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
187.0,希利創新_7-11 冠亨,1947upload,20260212,160320,否,AM690F282E-260212160320,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
188.0,希利創新_7-11 冠亨,1947upload,20260212,160116,否,AM690F282E-260212160116,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
189.0,希利創新_7-11 冠亨,1947upload,20260212,160058,否,AM690F282E-260212160058,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
190.0,希利創新_7-11 冠亨,1947upload,20260212,160042,否,AM690F282E-260212160042,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
191.0,希利創新_7-11 冠亨,1947upload,20260212,160019,否,AM690F282E-260212160019,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
192.0,希利創新_7-11 冠亨,1947upload,20260212,155951,否,AM690F282E-260212155951,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
193.0,希利創新_7-11 冠亨,1947upload,20260212,155926,否,AM690F282E-260212155926,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
194.0,希利創新_7-11 冠亨,1947upload,20260212,155815,否,AM690F282E-260212155815,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
195.0,希利創新_7-11 冠亨,1947upload,20260212,155731,否,AM690F282E-260212155731,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
196.0,希利創新_7-11 冠亨,1947upload,20260212,155701,否,AM690F282E-260212155701,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
197.0,希利創新_7-11 冠亨,1947upload,20260212,155630,否,AM690F282E-260212155630,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
198.0,希利創新_7-11 冠亨,1947upload,20260212,155612,否,AM690F282E-260212155612,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
199.0,希利創新_7-11 冠亨,1947upload,20260212,155544,否,AM690F282E-260212155544,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
200.0,希利創新_7-11 冠亨,1947upload,20260212,155519,否,AM690F282E-260212155519,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
201.0,希利創新_7-11 冠亨,1947upload,20260212,155456,否,AM690F282E-260212155456,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
202.0,希利創新_7-11 冠亨,1947upload,20260212,155420,否,AM690F282E-260212155420,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
203.0,希利創新_7-11 冠亨,1947upload,20260212,153917,否,AM690F282E-260212153917,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
204.0,希利創新_7-11 冠亨,1947upload,20260212,153904,否,AM690F282E-260212153904,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
205.0,希利創新_7-11 冠亨,1947upload,20260212,153528,否,AM690F282E-260212153528,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
206.0,希利創新_7-11 冠亨,1947upload,20260212,153510,否,AM690F282E-260212153510,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
207.0,希利創新_7-11 愿橋,1950upload,20260212,153458,否,AM69240C45-260212153458,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
208.0,希利創新_7-11 冠亨,1947upload,20260212,153435,否,AM69082E5C-260212153435,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
209.0,希利創新_7-11 冠亨,1947upload,20260212,153407,否,AM69082E5C-260212153407,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
210.0,希利創新_7-11 愿橋,1950upload,20260212,153406,否,AM69240C45-260212153406,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
211.0,希利創新_7-11 冠亨,1947upload,20260212,153351,否,AM69082E5C-260212153351,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
212.0,希利創新_7-11 冠亨,1947upload,20260212,151602,否,AM692023CF-260212151602,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
213.0,希利創新_7-11 科有,1948upload,20260212,151446,否,AM69241B85-260212151446,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05751,卡機未結帳,,10,10,0,,,1946,1948
214.0,希利創新_7-11 科有,1948upload,20260212,151433,否,AM69241B85-260212151433,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05751,卡機未結帳,,10,10,0,,,1946,1948
215.0,希利創新_7-11 瑞賢,1953upload,20260212,151320,否,AM69110B63-260212151320,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
216.0,希利創新_7-11 十興,1949upload,20260212,145324,否,AM69140008-260212145324,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
217.0,希利創新_7-11 冠亨,1947upload,20260212,143815,否,AM692023CF-260212143815,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
218.0,希利創新_7-11 冠亨,1947upload,20260212,143756,否,AM692023CF-260212143756,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
219.0,希利創新_7-11 冠亨,1947upload,20260212,143726,否,AM692023CF-260212143726,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
220.0,希利創新_7-11 冠亨,1947upload,20260212,143651,否,AM691829A5-260212143651,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
221.0,希利創新_7-11 冠亨,1947upload,20260212,143635,否,AM691829A5-260212143635,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
222.0,希利創新_7-11 冠亨,1947upload,20260212,142841,否,AM691829A5-260212142841,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
223.0,希利創新_7-11 高鳳儀,1952upload,20260212,142046,否,AM6905195C-260212142046,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
224.0,希利創新_7-11 高鳳儀,1952upload,20260212,142016,否,AM6905195C-260212142016,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
225.0,希利創新_7-11 高鳳儀,1952upload,20260212,141942,否,AM6905195C-260212141942,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
226.0,希利創新_7-11 高鳳儀,1952upload,20260212,141915,否,AM6905195C-260212141915,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
227.0,希利創新_7-11 高鳳儀,1952upload,20260212,141856,否,AM6905195C-260212141856,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
228.0,希利創新_7-11 高鳳儀,1952upload,20260212,141743,否,AM6905195C-260212141743,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
229.0,希利創新_7-11 高鳳儀,1952upload,20260212,141616,否,AM6905195C-260212141616,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
230.0,希利創新_7-11 冠亨,1947upload,20260212,141549,否,AM69082E5C-260212141549,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
231.0,希利創新_7-11 愿橋,1950upload,20260212,141316,否,AM69240C45-260212141316,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
232.0,希利創新_7-11 愿橋,1950upload,20260212,141307,否,AM69240C45-260212141307,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
233.0,希利創新_7-11 冠亨,1947upload,20260212,141223,否,AM692023CF-260212141223,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
234.0,希利創新_7-11 冠亨,1947upload,20260212,141227,否,AM691829A5-260212141227,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
235.0,希利創新_7-11 冠亨,1947upload,20260212,141202,否,AM692023CF-260212141202,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
236.0,希利創新_7-11 冠亨,1947upload,20260212,141102,否,AM691829A5-260212141102,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
237.0,希利創新_7-11 冠亨,1947upload,20260212,135914,否,AM692023CF-260212135914,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
238.0,希利創新_7-11 冠亨,1947upload,20260212,135853,否,AM692023CF-260212135853,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
239.0,希利創新_7-11 冠亨,1947upload,20260212,135819,否,AM692023CF-260212135819,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
240.0,希利創新_7-11 十興,1949upload,20260212,135342,否,AM6924094B-260212135342,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05794,卡機未結帳,,10,10,0,,,1946,1949
241.0,希利創新_7-11 愿橋,1950upload,20260212,132113,否,AM691808D2-260212132113,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
242.0,希利創新_7-11 科有,1948upload,20260212,131841,否,AM691F15EC-260212131841,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
243.0,希利創新_7-11 科有,1948upload,20260212,131643,否,AM691F15EC-260212131643,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
244.0,希利創新_7-11 科有,1948upload,20260212,131535,否,AM691F15EC-260212131535,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
245.0,希利創新_7-11 科有,1948upload,20260212,131455,否,AM691F15EC-260212131455,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
246.0,希利創新_7-11 高鳳儀,1952upload,20260212,125732,否,AM69220CFA-260212125732,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
247.0,希利創新_7-11 高鳳儀,1952upload,20260212,125707,否,AM6905195C-260212125707,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
248.0,希利創新_7-11 高鳳儀,1952upload,20260212,125645,否,AM69220CFA-260212125645,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
249.0,希利創新_7-11 冠亨,1947upload,20260212,124901,否,AM692023CF-260212124901,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
250.0,希利創新_7-11 冠亨,1947upload,20260212,124855,否,AM692023CF-260212124855,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
251.0,希利創新_7-11 冠亨,1947upload,20260212,124854,否,AM692023CF-260212124854,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
252.0,希利創新_7-11 冠亨,1947upload,20260212,124848,否,AM692023CF-260212124848,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
253.0,希利創新_7-11 冠亨,1947upload,20260212,124747,否,AM692023CF-260212124747,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
254.0,希利創新_7-11 冠亨,1947upload,20260212,124746,否,AM692023CF-260212124746,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
255.0,希利創新_7-11 冠亨,1947upload,20260212,124740,否,AM692023CF-260212124740,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
256.0,希利創新_7-11 冠亨,1947upload,20260212,124724,否,AM692023CF-260212124724,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
257.0,希利創新_7-11 愿橋,1950upload,20260212,124439,否,AM693229E4-260212124439,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
258.0,希利創新_7-11 愿橋,1950upload,20260212,124428,否,AM693229E4-260212124428,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
259.0,希利創新_7-11 愿橋,1950upload,20260212,124415,否,AM693229E4-260212124415,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
260.0,希利創新_7-11 愿橋,1950upload,20260212,124405,否,AM693229E4-260212124405,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
261.0,希利創新_7-11 愿橋,1950upload,20260212,124354,否,AM693229E4-260212124354,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
